"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","PPP","TOT","NATUSD","A","2021",0.704672,
"DEU","PPP","TOT","NATUSD","A","1960",1.242774,
"DEU","PPP","TOT","NATUSD","A","1961",1.288992,
"DEU","PPP","TOT","NATUSD","A","1962",1.309573,
"DEU","PPP","TOT","NATUSD","A","1963",1.330448,
"DEU","PPP","TOT","NATUSD","A","1964",1.346592,
"DEU","PPP","TOT","NATUSD","A","1965",1.358786,
"DEU","PPP","TOT","NATUSD","A","1966",1.358207,
"DEU","PPP","TOT","NATUSD","A","1967",1.340967,
"DEU","PPP","TOT","NATUSD","A","1968",1.308165,
"DEU","PPP","TOT","NATUSD","A","1969",1.295629,
"DEU","PPP","TOT","NATUSD","A","1970",1.28557,
"DEU","PPP","TOT","NATUSD","A","1971",1.316797,
"DEU","PPP","TOT","NATUSD","A","1972",1.319436,
"DEU","PPP","TOT","NATUSD","A","1973",1.329689,
"DEU","PPP","TOT","NATUSD","A","1974",1.308665,
"DEU","PPP","TOT","NATUSD","A","1975",1.265595,
"DEU","PPP","TOT","NATUSD","A","1976",1.239238,
"DEU","PPP","TOT","NATUSD","A","1977",1.202921,
"DEU","PPP","TOT","NATUSD","A","1978",1.163721,
"DEU","PPP","TOT","NATUSD","A","1979",1.12054,
"DEU","PPP","TOT","NATUSD","A","1980",1.083729,
"DEU","PPP","TOT","NATUSD","A","1981",1.031386,
"DEU","PPP","TOT","NATUSD","A","1982",1.015871,
"DEU","PPP","TOT","NATUSD","A","1983",1.005031,
"DEU","PPP","TOT","NATUSD","A","1984",0.989331,
"DEU","PPP","TOT","NATUSD","A","1985",0.979379,
"DEU","PPP","TOT","NATUSD","A","1986",0.988841,
"DEU","PPP","TOT","NATUSD","A","1987",0.977328,
"DEU","PPP","TOT","NATUSD","A","1988",0.959986,
"DEU","PPP","TOT","NATUSD","A","1989",0.950367,
"DEU","PPP","TOT","NATUSD","A","1990",0.947191,
"DEU","PPP","TOT","NATUSD","A","1991",0.944473,
"DEU","PPP","TOT","NATUSD","A","1992",0.972428,
"DEU","PPP","TOT","NATUSD","A","1993",0.986803,
"DEU","PPP","TOT","NATUSD","A","1994",0.985994,
"DEU","PPP","TOT","NATUSD","A","1995",0.984877,
"DEU","PPP","TOT","NATUSD","A","1996",0.974407,
"DEU","PPP","TOT","NATUSD","A","1997",0.972882,
"DEU","PPP","TOT","NATUSD","A","1998",0.968708,
"DEU","PPP","TOT","NATUSD","A","1999",0.954119,
"DEU","PPP","TOT","NATUSD","A","2000",0.943211,
"DEU","PPP","TOT","NATUSD","A","2001",0.929967,
"DEU","PPP","TOT","NATUSD","A","2002",0.913257,
"DEU","PPP","TOT","NATUSD","A","2003",0.895937,
"DEU","PPP","TOT","NATUSD","A","2004",0.875063,
"DEU","PPP","TOT","NATUSD","A","2005",0.872721,
"DEU","PPP","TOT","NATUSD","A","2006",0.847574,
"DEU","PPP","TOT","NATUSD","A","2007",0.837303,
"DEU","PPP","TOT","NATUSD","A","2008",0.820401,
"DEU","PPP","TOT","NATUSD","A","2009",0.811106,
"DEU","PPP","TOT","NATUSD","A","2010",0.80504,
"DEU","PPP","TOT","NATUSD","A","2011",0.788739,
"DEU","PPP","TOT","NATUSD","A","2012",0.787246,
"DEU","PPP","TOT","NATUSD","A","2013",0.774784,
"DEU","PPP","TOT","NATUSD","A","2014",0.768937,
"DEU","PPP","TOT","NATUSD","A","2015",0.778122,
"DEU","PPP","TOT","NATUSD","A","2016",0.752608,
"DEU","PPP","TOT","NATUSD","A","2017",0.744783,
"DEU","PPP","TOT","NATUSD","A","2018",0.735448,
"DEU","PPP","TOT","NATUSD","A","2019",0.751098,
"DEU","PPP","TOT","NATUSD","A","2020",0.738351,
"DEU","PPP","TOT","NATUSD","A","2021",0.731608,
"GRC","PPP","TOT","NATUSD","A","1960",0.055736,
"GRC","PPP","TOT","NATUSD","A","1961",0.043422,
"GRC","PPP","TOT","NATUSD","A","1962",0.04444,
"GRC","PPP","TOT","NATUSD","A","1963",0.044285,
"GRC","PPP","TOT","NATUSD","A","1964",0.044987,
"GRC","PPP","TOT","NATUSD","A","1965",0.045549,
"GRC","PPP","TOT","NATUSD","A","1966",0.046179,
"GRC","PPP","TOT","NATUSD","A","1967",0.045865,
"GRC","PPP","TOT","NATUSD","A","1968",0.044384,
"GRC","PPP","TOT","NATUSD","A","1969",0.043543,
"GRC","PPP","TOT","NATUSD","A","1970",0.042022,
"GRC","PPP","TOT","NATUSD","A","1971",0.041184,
"GRC","PPP","TOT","NATUSD","A","1972",0.04147,
"GRC","PPP","TOT","NATUSD","A","1973",0.047537,
"GRC","PPP","TOT","NATUSD","A","1974",0.053547,
"GRC","PPP","TOT","NATUSD","A","1975",0.055437,
"GRC","PPP","TOT","NATUSD","A","1976",0.061181,
"GRC","PPP","TOT","NATUSD","A","1977",0.065525,
"GRC","PPP","TOT","NATUSD","A","1978",0.06966,
"GRC","PPP","TOT","NATUSD","A","1979",0.077285,
"GRC","PPP","TOT","NATUSD","A","1980",0.084519,
"GRC","PPP","TOT","NATUSD","A","1981",0.093901,
"GRC","PPP","TOT","NATUSD","A","1982",0.112503,
"GRC","PPP","TOT","NATUSD","A","1983",0.130578,
"GRC","PPP","TOT","NATUSD","A","1984",0.153655,
"GRC","PPP","TOT","NATUSD","A","1985",0.177283,
"GRC","PPP","TOT","NATUSD","A","1986",0.206597,
"GRC","PPP","TOT","NATUSD","A","1987",0.232363,
"GRC","PPP","TOT","NATUSD","A","1988",0.261883,
"GRC","PPP","TOT","NATUSD","A","1989",0.288541,
"GRC","PPP","TOT","NATUSD","A","1990",0.335677,
"GRC","PPP","TOT","NATUSD","A","1991",0.388946,
"GRC","PPP","TOT","NATUSD","A","1992",0.436557,
"GRC","PPP","TOT","NATUSD","A","1993",0.48798,
"GRC","PPP","TOT","NATUSD","A","1994",0.531202,
"GRC","PPP","TOT","NATUSD","A","1995",0.571238,
"GRC","PPP","TOT","NATUSD","A","1996",0.601555,
"GRC","PPP","TOT","NATUSD","A","1997",0.627172,
"GRC","PPP","TOT","NATUSD","A","1998",0.647916,
"GRC","PPP","TOT","NATUSD","A","1999",0.67328,
"GRC","PPP","TOT","NATUSD","A","2000",0.669773,
"GRC","PPP","TOT","NATUSD","A","2001",0.66865,
"GRC","PPP","TOT","NATUSD","A","2002",0.662967,
"GRC","PPP","TOT","NATUSD","A","2003",0.685082,
"GRC","PPP","TOT","NATUSD","A","2004",0.694514,
"GRC","PPP","TOT","NATUSD","A","2005",0.708976,
"GRC","PPP","TOT","NATUSD","A","2006",0.692455,
"GRC","PPP","TOT","NATUSD","A","2007",0.718317,
"GRC","PPP","TOT","NATUSD","A","2008",0.707951,
"GRC","PPP","TOT","NATUSD","A","2009",0.704432,
"GRC","PPP","TOT","NATUSD","A","2010",0.721977,
"GRC","PPP","TOT","NATUSD","A","2011",0.713163,
"GRC","PPP","TOT","NATUSD","A","2012",0.684663,
"GRC","PPP","TOT","NATUSD","A","2013",0.631286,
"GRC","PPP","TOT","NATUSD","A","2014",0.611135,
"GRC","PPP","TOT","NATUSD","A","2015",0.60907,
"GRC","PPP","TOT","NATUSD","A","2016",0.58858,
"GRC","PPP","TOT","NATUSD","A","2017",0.575041,
"GRC","PPP","TOT","NATUSD","A","2018",0.564857,
"GRC","PPP","TOT","NATUSD","A","2019",0.563038,
"GRC","PPP","TOT","NATUSD","A","2020",0.552809,
"GRC","PPP","TOT","NATUSD","A","2021",0.545645,
"HUN","PPP","TOT","NATUSD","A","1991",30.090922,
"HUN","PPP","TOT","NATUSD","A","1992",35.748556,
"HUN","PPP","TOT","NATUSD","A","1993",42.351423,
"HUN","PPP","TOT","NATUSD","A","1994",49.548103,
"HUN","PPP","TOT","NATUSD","A","1995",61.504015,
"HUN","PPP","TOT","NATUSD","A","1996",73.877422,
"HUN","PPP","TOT","NATUSD","A","1997",87.382309,
"HUN","PPP","TOT","NATUSD","A","1998",97.822387,
"HUN","PPP","TOT","NATUSD","A","1999",104.545883,
"HUN","PPP","TOT","NATUSD","A","2000",110.086598,
"HUN","PPP","TOT","NATUSD","A","2001",114.440223,
"HUN","PPP","TOT","NATUSD","A","2002",118.141282,
"HUN","PPP","TOT","NATUSD","A","2003",122.012198,
"HUN","PPP","TOT","NATUSD","A","2004",128.382006,
"HUN","PPP","TOT","NATUSD","A","2005",130.929945,
"HUN","PPP","TOT","NATUSD","A","2006",131.490535,
"HUN","PPP","TOT","NATUSD","A","2007",134.066824,
"HUN","PPP","TOT","NATUSD","A","2008",131.005355,
"HUN","PPP","TOT","NATUSD","A","2009",127.690292,
"HUN","PPP","TOT","NATUSD","A","2010",126.410628,
"HUN","PPP","TOT","NATUSD","A","2011",124.271836,
"HUN","PPP","TOT","NATUSD","A","2012",125.623608,
"HUN","PPP","TOT","NATUSD","A","2013",124.979432,
"HUN","PPP","TOT","NATUSD","A","2014",129.414974,
"HUN","PPP","TOT","NATUSD","A","2015",132.55351,
"HUN","PPP","TOT","NATUSD","A","2016",132.033797,
"HUN","PPP","TOT","NATUSD","A","2017",136.036522,
"HUN","PPP","TOT","NATUSD","A","2018",139.092451,
"HUN","PPP","TOT","NATUSD","A","2019",145.140842,
"HUN","PPP","TOT","NATUSD","A","2020",148.803704,
"HUN","PPP","TOT","NATUSD","A","2021",153.497649,
"ISL","PPP","TOT","NATUSD","A","1960",0.26892,
"ISL","PPP","TOT","NATUSD","A","1961",0.302795,
"ISL","PPP","TOT","NATUSD","A","1962",0.327999,
"ISL","PPP","TOT","NATUSD","A","1963",0.350185,
"ISL","PPP","TOT","NATUSD","A","1964",0.399766,
"ISL","PPP","TOT","NATUSD","A","1965",0.437986,
"ISL","PPP","TOT","NATUSD","A","1966",0.467479,
"ISL","PPP","TOT","NATUSD","A","1967",0.467026,
"ISL","PPP","TOT","NATUSD","A","1968",0.506353,
"ISL","PPP","TOT","NATUSD","A","1969",0.582016,
"ISL","PPP","TOT","NATUSD","A","1970",0.589114,
"ISL","PPP","TOT","NATUSD","A","1971",0.631075,
"ISL","PPP","TOT","NATUSD","A","1972",0.715838,
"ISL","PPP","TOT","NATUSD","A","1973",0.892126,
"ISL","PPP","TOT","NATUSD","A","1974",1.126972,
"ISL","PPP","TOT","NATUSD","A","1975",1.463267,
"ISL","PPP","TOT","NATUSD","A","1976",1.840976,
"ISL","PPP","TOT","NATUSD","A","1977",2.30017,
"ISL","PPP","TOT","NATUSD","A","1978",3.142902,
"ISL","PPP","TOT","NATUSD","A","1979",4.089022,
"ISL","PPP","TOT","NATUSD","A","1980",5.718237,
"ISL","PPP","TOT","NATUSD","A","1981",7.793353,
"ISL","PPP","TOT","NATUSD","A","1982",11.277454,
"ISL","PPP","TOT","NATUSD","A","1983",19.241838,
"ISL","PPP","TOT","NATUSD","A","1984",23.564068,
"ISL","PPP","TOT","NATUSD","A","1985",30.170371,
"ISL","PPP","TOT","NATUSD","A","1986",36.846082,
"ISL","PPP","TOT","NATUSD","A","1987",43.12908,
"ISL","PPP","TOT","NATUSD","A","1988",51.297636,
"ISL","PPP","TOT","NATUSD","A","1989",60.650866,
"ISL","PPP","TOT","NATUSD","A","1990",67.332082,
"ISL","PPP","TOT","NATUSD","A","1991",70.577866,
"ISL","PPP","TOT","NATUSD","A","1992",71.385489,
"ISL","PPP","TOT","NATUSD","A","1993",71.009985,
"ISL","PPP","TOT","NATUSD","A","1994",71.335331,
"ISL","PPP","TOT","NATUSD","A","1995",71.96463,
"ISL","PPP","TOT","NATUSD","A","1996",74.140894,
"ISL","PPP","TOT","NATUSD","A","1997",73.664448,
"ISL","PPP","TOT","NATUSD","A","1998",76.662759,
"ISL","PPP","TOT","NATUSD","A","1999",79.246596,
"ISL","PPP","TOT","NATUSD","A","2000",84.733554,
"ISL","PPP","TOT","NATUSD","A","2001",88.320979,
"ISL","PPP","TOT","NATUSD","A","2002",91.105413,
"ISL","PPP","TOT","NATUSD","A","2003",92.608203,
"ISL","PPP","TOT","NATUSD","A","2004",93.28674,
"ISL","PPP","TOT","NATUSD","A","2005",95.840665,
"ISL","PPP","TOT","NATUSD","A","2006",101.632762,
"ISL","PPP","TOT","NATUSD","A","2007",107.360854,
"ISL","PPP","TOT","NATUSD","A","2008",114.527003,
"ISL","PPP","TOT","NATUSD","A","2009",121.975931,
"ISL","PPP","TOT","NATUSD","A","2010",132.880921,
"ISL","PPP","TOT","NATUSD","A","2011",135.152004,
"ISL","PPP","TOT","NATUSD","A","2012",136.96767,
"ISL","PPP","TOT","NATUSD","A","2013",137.022617,
"ISL","PPP","TOT","NATUSD","A","2014",138.547869,
"ISL","PPP","TOT","NATUSD","A","2015",141.974926,
"ISL","PPP","TOT","NATUSD","A","2016",140.02995,
"ISL","PPP","TOT","NATUSD","A","2017",138.277175,
"ISL","PPP","TOT","NATUSD","A","2018",140.970278,
"ISL","PPP","TOT","NATUSD","A","2019",145.010743,
"ISL","PPP","TOT","NATUSD","A","2020",149.685438,
"ISL","PPP","TOT","NATUSD","A","2021",150.09256,
"IRL","PPP","TOT","NATUSD","A","1960",0.262773,
"IRL","PPP","TOT","NATUSD","A","1961",0.26684,
"IRL","PPP","TOT","NATUSD","A","1962",0.273612,
"IRL","PPP","TOT","NATUSD","A","1963",0.276844,
"IRL","PPP","TOT","NATUSD","A","1964",0.298238,
"IRL","PPP","TOT","NATUSD","A","1965",0.303042,
"IRL","PPP","TOT","NATUSD","A","1966",0.305829,
"IRL","PPP","TOT","NATUSD","A","1967",0.306931,
"IRL","PPP","TOT","NATUSD","A","1968",0.305099,
"IRL","PPP","TOT","NATUSD","A","1969",0.316527,
"IRL","PPP","TOT","NATUSD","A","1970",0.320861,
"IRL","PPP","TOT","NATUSD","A","1971",0.337565,
"IRL","PPP","TOT","NATUSD","A","1972",0.366889,
"IRL","PPP","TOT","NATUSD","A","1973",0.400951,
"IRL","PPP","TOT","NATUSD","A","1974",0.390243,
"IRL","PPP","TOT","NATUSD","A","1975",0.429069,
"IRL","PPP","TOT","NATUSD","A","1976",0.492185,
"IRL","PPP","TOT","NATUSD","A","1977",0.524878,
"IRL","PPP","TOT","NATUSD","A","1978",0.542005,
"IRL","PPP","TOT","NATUSD","A","1979",0.568929,
"IRL","PPP","TOT","NATUSD","A","1980",0.598523,
"IRL","PPP","TOT","NATUSD","A","1981",0.642159,
"IRL","PPP","TOT","NATUSD","A","1982",0.696614,
"IRL","PPP","TOT","NATUSD","A","1983",0.742145,
"IRL","PPP","TOT","NATUSD","A","1984",0.761998,
"IRL","PPP","TOT","NATUSD","A","1985",0.776947,
"IRL","PPP","TOT","NATUSD","A","1986",0.811492,
"IRL","PPP","TOT","NATUSD","A","1987",0.809311,
"IRL","PPP","TOT","NATUSD","A","1988",0.807114,
"IRL","PPP","TOT","NATUSD","A","1989",0.819552,
"IRL","PPP","TOT","NATUSD","A","1990",0.78422,
"IRL","PPP","TOT","NATUSD","A","1991",0.772232,
"IRL","PPP","TOT","NATUSD","A","1992",0.776258,
"IRL","PPP","TOT","NATUSD","A","1993",0.797531,
"IRL","PPP","TOT","NATUSD","A","1994",0.794088,
"IRL","PPP","TOT","NATUSD","A","1995",0.801377,
"IRL","PPP","TOT","NATUSD","A","1996",0.80757,
"IRL","PPP","TOT","NATUSD","A","1997",0.834449,
"IRL","PPP","TOT","NATUSD","A","1998",0.863354,
"IRL","PPP","TOT","NATUSD","A","1999",0.913882,
"IRL","PPP","TOT","NATUSD","A","2000",0.943948,
"IRL","PPP","TOT","NATUSD","A","2001",0.969631,
"IRL","PPP","TOT","NATUSD","A","2002",0.981997,
"IRL","PPP","TOT","NATUSD","A","2003",1.003935,
"IRL","PPP","TOT","NATUSD","A","2004",0.991152,
"IRL","PPP","TOT","NATUSD","A","2005",1.011707,
"IRL","PPP","TOT","NATUSD","A","2006",0.978232,
"IRL","PPP","TOT","NATUSD","A","2007",0.957792,
"IRL","PPP","TOT","NATUSD","A","2008",0.944447,
"IRL","PPP","TOT","NATUSD","A","2009",0.901284,
"IRL","PPP","TOT","NATUSD","A","2010",0.849503,
"IRL","PPP","TOT","NATUSD","A","2011",0.831513,
"IRL","PPP","TOT","NATUSD","A","2012",0.823072,
"IRL","PPP","TOT","NATUSD","A","2013",0.811228,
"IRL","PPP","TOT","NATUSD","A","2014",0.819041,
"IRL","PPP","TOT","NATUSD","A","2015",0.809686,
"IRL","PPP","TOT","NATUSD","A","2016",0.794289,
"IRL","PPP","TOT","NATUSD","A","2017",0.794405,
"IRL","PPP","TOT","NATUSD","A","2018",0.792214,
"IRL","PPP","TOT","NATUSD","A","2019",0.826898,
"IRL","PPP","TOT","NATUSD","A","2020",0.801156,
"IRL","PPP","TOT","NATUSD","A","2021",0.765521,
"ITA","PPP","TOT","NATUSD","A","1960",0.161713,
"ITA","PPP","TOT","NATUSD","A","1961",0.164611,
"ITA","PPP","TOT","NATUSD","A","1962",0.170241,
"ITA","PPP","TOT","NATUSD","A","1963",0.181974,
"ITA","PPP","TOT","NATUSD","A","1964",0.190371,
"ITA","PPP","TOT","NATUSD","A","1965",0.192968,
"ITA","PPP","TOT","NATUSD","A","1966",0.190625,
"ITA","PPP","TOT","NATUSD","A","1967",0.190447,
"ITA","PPP","TOT","NATUSD","A","1968",0.184766,
"ITA","PPP","TOT","NATUSD","A","1969",0.182795,
"ITA","PPP","TOT","NATUSD","A","1970",0.187343,
"ITA","PPP","TOT","NATUSD","A","1971",0.191104,
"ITA","PPP","TOT","NATUSD","A","1972",0.193505,
"ITA","PPP","TOT","NATUSD","A","1973",0.206821,
"ITA","PPP","TOT","NATUSD","A","1974",0.228163,
"ITA","PPP","TOT","NATUSD","A","1975",0.244285,
"ITA","PPP","TOT","NATUSD","A","1976",0.271956,
"ITA","PPP","TOT","NATUSD","A","1977",0.303357,
"ITA","PPP","TOT","NATUSD","A","1978",0.322945,
"ITA","PPP","TOT","NATUSD","A","1979",0.34428,
"ITA","PPP","TOT","NATUSD","A","1980",0.381485,
"ITA","PPP","TOT","NATUSD","A","1981",0.413983,
"ITA","PPP","TOT","NATUSD","A","1982",0.458286,
"ITA","PPP","TOT","NATUSD","A","1983",0.507591,
"ITA","PPP","TOT","NATUSD","A","1984",0.54264,
"ITA","PPP","TOT","NATUSD","A","1985",0.574265,
"ITA","PPP","TOT","NATUSD","A","1986",0.605082,
"ITA","PPP","TOT","NATUSD","A","1987",0.625964,
"ITA","PPP","TOT","NATUSD","A","1988",0.644847,
"ITA","PPP","TOT","NATUSD","A","1989",0.658977,
"ITA","PPP","TOT","NATUSD","A","1990",0.691821,
"ITA","PPP","TOT","NATUSD","A","1991",0.719924,
"ITA","PPP","TOT","NATUSD","A","1992",0.73463,
"ITA","PPP","TOT","NATUSD","A","1993",0.745506,
"ITA","PPP","TOT","NATUSD","A","1994",0.755776,
"ITA","PPP","TOT","NATUSD","A","1995",0.776713,
"ITA","PPP","TOT","NATUSD","A","1996",0.797902,
"ITA","PPP","TOT","NATUSD","A","1997",0.804206,
"ITA","PPP","TOT","NATUSD","A","1998",0.799833,
"ITA","PPP","TOT","NATUSD","A","1999",0.806447,
"ITA","PPP","TOT","NATUSD","A","2000",0.805361,
"ITA","PPP","TOT","NATUSD","A","2001",0.816516,
"ITA","PPP","TOT","NATUSD","A","2002",0.823489,
"ITA","PPP","TOT","NATUSD","A","2003",0.833464,
"ITA","PPP","TOT","NATUSD","A","2004",0.851864,
"ITA","PPP","TOT","NATUSD","A","2005",0.855139,
"ITA","PPP","TOT","NATUSD","A","2006",0.822842,
"ITA","PPP","TOT","NATUSD","A","2007",0.809381,
"ITA","PPP","TOT","NATUSD","A","2008",0.783694,
"ITA","PPP","TOT","NATUSD","A","2009",0.771323,
"ITA","PPP","TOT","NATUSD","A","2010",0.773129,
"ITA","PPP","TOT","NATUSD","A","2011",0.758687,
"ITA","PPP","TOT","NATUSD","A","2012",0.747731,
"ITA","PPP","TOT","NATUSD","A","2013",0.737299,
"ITA","PPP","TOT","NATUSD","A","2014",0.739644,
"ITA","PPP","TOT","NATUSD","A","2015",0.738694,
"ITA","PPP","TOT","NATUSD","A","2016",0.700544,
"ITA","PPP","TOT","NATUSD","A","2017",0.689895,
"ITA","PPP","TOT","NATUSD","A","2018",0.681219,
"ITA","PPP","TOT","NATUSD","A","2019",0.677835,
"ITA","PPP","TOT","NATUSD","A","2020",0.663805,
"ITA","PPP","TOT","NATUSD","A","2021",0.64771,
"JPN","PPP","TOT","NATUSD","A","1960",170.580543,
"JPN","PPP","TOT","NATUSD","A","1961",182.091664,
"JPN","PPP","TOT","NATUSD","A","1962",185.490474,
"JPN","PPP","TOT","NATUSD","A","1963",192.886602,
"JPN","PPP","TOT","NATUSD","A","1964",199.585633,
"JPN","PPP","TOT","NATUSD","A","1965",204.136198,
"JPN","PPP","TOT","NATUSD","A","1966",207.059861,
"JPN","PPP","TOT","NATUSD","A","1967",212.340172,
"JPN","PPP","TOT","NATUSD","A","1968",212.45396,
"JPN","PPP","TOT","NATUSD","A","1969",210.960952,
"JPN","PPP","TOT","NATUSD","A","1970",219.744036,
"JPN","PPP","TOT","NATUSD","A","1971",219.790426,
"JPN","PPP","TOT","NATUSD","A","1972",222.490691,
"JPN","PPP","TOT","NATUSD","A","1973",237.7316,
"JPN","PPP","TOT","NATUSD","A","1974",263.49276,
"JPN","PPP","TOT","NATUSD","A","1975",258.46426,
"JPN","PPP","TOT","NATUSD","A","1976",264.599834,
"JPN","PPP","TOT","NATUSD","A","1977",265.934469,
"JPN","PPP","TOT","NATUSD","A","1978",259.896757,
"JPN","PPP","TOT","NATUSD","A","1979",246.589696,
"JPN","PPP","TOT","NATUSD","A","1980",238.459018,
"JPN","PPP","TOT","NATUSD","A","1981",224.222097,
"JPN","PPP","TOT","NATUSD","A","1982",214.860072,
"JPN","PPP","TOT","NATUSD","A","1983",208.716921,
"JPN","PPP","TOT","NATUSD","A","1984",204.417343,
"JPN","PPP","TOT","NATUSD","A","1985",200.647923,
"JPN","PPP","TOT","NATUSD","A","1986",199.857834,
"JPN","PPP","TOT","NATUSD","A","1987",194.727042,
"JPN","PPP","TOT","NATUSD","A","1988",189.268365,
"JPN","PPP","TOT","NATUSD","A","1989",185.969188,
"JPN","PPP","TOT","NATUSD","A","1990",183.929177,
"JPN","PPP","TOT","NATUSD","A","1991",183.121608,
"JPN","PPP","TOT","NATUSD","A","1992",182.025387,
"JPN","PPP","TOT","NATUSD","A","1993",178.821299,
"JPN","PPP","TOT","NATUSD","A","1994",178.830028,
"JPN","PPP","TOT","NATUSD","A","1995",174.240281,
"JPN","PPP","TOT","NATUSD","A","1996",170.344605,
"JPN","PPP","TOT","NATUSD","A","1997",168.301729,
"JPN","PPP","TOT","NATUSD","A","1998",166.384091,
"JPN","PPP","TOT","NATUSD","A","1999",162.03574,
"JPN","PPP","TOT","NATUSD","A","2000",154.691385,
"JPN","PPP","TOT","NATUSD","A","2001",149.641888,
"JPN","PPP","TOT","NATUSD","A","2002",143.774205,
"JPN","PPP","TOT","NATUSD","A","2003",139.579081,
"JPN","PPP","TOT","NATUSD","A","2004",134.401332,
"JPN","PPP","TOT","NATUSD","A","2005",129.551955,
"JPN","PPP","TOT","NATUSD","A","2006",124.448861,
"JPN","PPP","TOT","NATUSD","A","2007",120.319482,
"JPN","PPP","TOT","NATUSD","A","2008",116.845814,
"JPN","PPP","TOT","NATUSD","A","2009",115.219075,
"JPN","PPP","TOT","NATUSD","A","2010",111.709563,
"JPN","PPP","TOT","NATUSD","A","2011",107.454281,
"JPN","PPP","TOT","NATUSD","A","2012",104.273972,
"JPN","PPP","TOT","NATUSD","A","2013",101.302673,
"JPN","PPP","TOT","NATUSD","A","2014",103.052076,
"JPN","PPP","TOT","NATUSD","A","2015",103.469437,
"JPN","PPP","TOT","NATUSD","A","2016",105.519502,
"JPN","PPP","TOT","NATUSD","A","2017",105.101901,
"JPN","PPP","TOT","NATUSD","A","2018",104.158636,
"JPN","PPP","TOT","NATUSD","A","2019",104.305752,
"JPN","PPP","TOT","NATUSD","A","2020",101.24037,
"JPN","PPP","TOT","NATUSD","A","2021",96.759441,
"KOR","PPP","TOT","NATUSD","A","1970",144.445421,
"KOR","PPP","TOT","NATUSD","A","1971",152.884292,
"KOR","PPP","TOT","NATUSD","A","1972",169.675419,
"KOR","PPP","TOT","NATUSD","A","1973",181.32379,
"KOR","PPP","TOT","NATUSD","A","1974",217.250723,
"KOR","PPP","TOT","NATUSD","A","1975",245.921836,
"KOR","PPP","TOT","NATUSD","A","1976",282.59575,
"KOR","PPP","TOT","NATUSD","A","1977",304.520859,
"KOR","PPP","TOT","NATUSD","A","1978",346.63358,
"KOR","PPP","TOT","NATUSD","A","1979",379.403692,
"KOR","PPP","TOT","NATUSD","A","1980",433.749556,
"KOR","PPP","TOT","NATUSD","A","1981",461.977353,
"KOR","PPP","TOT","NATUSD","A","1982",463.195742,
"KOR","PPP","TOT","NATUSD","A","1983",467.222989,
"KOR","PPP","TOT","NATUSD","A","1984",470.891921,
"KOR","PPP","TOT","NATUSD","A","1985",474.648513,
"KOR","PPP","TOT","NATUSD","A","1986",488.38947,
"KOR","PPP","TOT","NATUSD","A","1987",499.62921,
"KOR","PPP","TOT","NATUSD","A","1988",516.983165,
"KOR","PPP","TOT","NATUSD","A","1989",527.653021,
"KOR","PPP","TOT","NATUSD","A","1990",559.920181,
"KOR","PPP","TOT","NATUSD","A","1991",591.112647,
"KOR","PPP","TOT","NATUSD","A","1992",622.893976,
"KOR","PPP","TOT","NATUSD","A","1993",646.528116,
"KOR","PPP","TOT","NATUSD","A","1994",684.657732,
"KOR","PPP","TOT","NATUSD","A","1995",717.702429,
"KOR","PPP","TOT","NATUSD","A","1996",733.769744,
"KOR","PPP","TOT","NATUSD","A","1997",750.208045,
"KOR","PPP","TOT","NATUSD","A","1998",775.06307,
"KOR","PPP","TOT","NATUSD","A","1999",754.89297,
"KOR","PPP","TOT","NATUSD","A","2000",747.736794,
"KOR","PPP","TOT","NATUSD","A","2001",756.699134,
"KOR","PPP","TOT","NATUSD","A","2002",769.77179,
"KOR","PPP","TOT","NATUSD","A","2003",791.293714,
"KOR","PPP","TOT","NATUSD","A","2004",794.711552,
"KOR","PPP","TOT","NATUSD","A","2005",788.920135,
"KOR","PPP","TOT","NATUSD","A","2006",772.216161,
"KOR","PPP","TOT","NATUSD","A","2007",770.085526,
"KOR","PPP","TOT","NATUSD","A","2008",785.717886,
"KOR","PPP","TOT","NATUSD","A","2009",828.420848,
"KOR","PPP","TOT","NATUSD","A","2010",840.991702,
"KOR","PPP","TOT","NATUSD","A","2011",854.585723,
"KOR","PPP","TOT","NATUSD","A","2012",854.887268,
"KOR","PPP","TOT","NATUSD","A","2013",869.081422,
"KOR","PPP","TOT","NATUSD","A","2014",871.878106,
"KOR","PPP","TOT","NATUSD","A","2015",857.483387,
"KOR","PPP","TOT","NATUSD","A","2016",858.809687,
"KOR","PPP","TOT","NATUSD","A","2017",872.624771,
"KOR","PPP","TOT","NATUSD","A","2018",854.871397,
"KOR","PPP","TOT","NATUSD","A","2019",864.630567,
"KOR","PPP","TOT","NATUSD","A","2020",824.604924,
"KOR","PPP","TOT","NATUSD","A","2021",808.46233,
"LUX","PPP","TOT","NATUSD","A","1960",0.917326,
"LUX","PPP","TOT","NATUSD","A","1961",0.875338,
"LUX","PPP","TOT","NATUSD","A","1962",0.889061,
"LUX","PPP","TOT","NATUSD","A","1963",0.903774,
"LUX","PPP","TOT","NATUSD","A","1964",0.939595,
"LUX","PPP","TOT","NATUSD","A","1965",0.939631,
"LUX","PPP","TOT","NATUSD","A","1966",0.94362,
"LUX","PPP","TOT","NATUSD","A","1967",0.921244,
"LUX","PPP","TOT","NATUSD","A","1968",0.922572,
